Seecod;Cousig;Grccod;Counbrcdt;Locnbrpla;Pernum;Loccod;Grccodtypgrpcou;Coufrqlab;Grccodprt;Remcodtypcou;Couabgitt;Grcnbrpladis;Perjousem;Perhredeb
BA;MEC2500;02;3,00;54;58;C-539.2;L;B;P;TLS;DEF. TECHNOL. DE PRODUITS MEC.;30;VEN;1545
BA;MEC2500;02;3,00;54;59;C-539.2;L;B;P;TLS;DEF. TECHNOL. DE PRODUITS MEC.;30;VEN;1645
BA;MEC2510;01;3,00;186;22;A-416;C;H;;TLS;TECHN. INFORMATIONN. EN MEC.;90;MAR;0930
BA;MEC2510;01;3,00;186;23;A-416;C;H;;TLS;TECHN. INFORMATIONN. EN MEC.;90;MAR;1030
BA;MEC2510;01;3,00;186;24;A-416;C;H;;TLS;TECHN. INFORMATIONN. EN MEC.;90;MAR;1130
BA;MEC2510;01;3,00;54;41;C-539.2;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;JEU;0830
BA;MEC2510;01;3,00;54;42;C-539.2;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;JEU;0930
BA;MEC2510;01;3,00;54;43;C-539.2;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;JEU;1030
BA;MEC2510;02;3,00;125;25;B-316.1;C;H;;TLS;TECHN. INFORMATIONN. EN MEC.;90;MAR;1245
BA;MEC2510;02;3,00;125;26;B-316.1;C;H;;TLS;TECHN. INFORMATIONN. EN MEC.;90;MAR;1345
BA;MEC2510;02;3,00;125;27;B-316.1;C;H;;TLS;TECHN. INFORMATIONN. EN MEC.;90;MAR;1445
BA;MEC2510;02;3,00;54;46;C-539.3;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;JEU;1345
BA;MEC2510;02;3,00;54;47;C-539.3;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;JEU;1445
BA;MEC2510;02;3,00;54;48;C-539.3;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;JEU;1545
BA;MEC2510;03;3,00;54;16;C-539.3;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;LUN;1345
BA;MEC2510;03;3,00;54;17;C-539.3;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;LUN;1445
BA;MEC2510;03;3,00;54;18;C-539.3;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;LUN;1545
BA;MEC2510;04;3,00;54;51;C-539.3;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;VEN;0830
BA;MEC2510;04;3,00;54;52;C-539.3;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;VEN;0930
BA;MEC2510;04;3,00;54;53;C-539.3;L;H;;TLS;TECHN. INFORMATIONN. EN MEC.;46;VEN;1030
BA;MEC3200;01;3,00;125;46;B-316.1;C;H;;TL;TRANSMISSION DE CHALEUR;125;JEU;1345
BA;MEC3200;01;3,00;125;47;B-316.1;C;H;;TL;TRANSMISSION DE CHALEUR;125;JEU;1445
BA;MEC3200;01;3,00;125;56;B-316.1;C;H;;TL;TRANSMISSION DE CHALEUR;125;VEN;1345
BA;MEC3200;01;3,00;125;57;B-316.1;C;H;;TL;TRANSMISSION DE CHALEUR;125;VEN;1445
BA;MEC3200;01;3,00;125;54;B-316.1;L;H;;TL;TRANSMISSION DE CHALEUR;125;VEN;1130
BA;MEC3210;01;2,00;125;28;B-316.1;C;A;;T;SYST.POMP.VENT.COMPR. SPVC;110;MAR;1545
BA;MEC3210;01;2,00;125;29;B-316.1;C;A;;T;SYST.POMP.VENT.COMPR. SPVC;110;MAR;1645
BA;MEC3210;01;2,00;125;58;B-316.1;C;A;;T;SYST.POMP.VENT.COMPR. SPVC;110;VEN;1545
BA;MEC3240;01;3,00;48;56;B-618;C;H;;TL;PROJET DE TRANSFERT DE CHALEUR;30;VEN;1345
BA;MEC3240;01;3,00;48;57;B-618;C;H;;TL;PROJET DE TRANSFERT DE CHALEUR;30;VEN;1445
BA;MEC3240;01;3,00;48;58;B-618;L;H;;TL;PROJET DE TRANSFERT DE CHALEUR;30;VEN;1545
BA;MEC3240;01;3,00;48;59;B-618;L;H;;TL;PROJET DE TRANSFERT DE CHALEUR;30;VEN;1645
BA;MEC3300;01;2,00;125;37;B-316.1;C;A;;T;AN. ET COMM. SYST. DYNAMIQUES;110;MER;1445
BA;MEC3300;01;2,00;125;38;B-316.1;C;A;;T;AN. ET COMM. SYST. DYNAMIQUES;110;MER;1545
BA;MEC3300;01;2,00;125;39;B-316.1;C;A;;T;AN. ET COMM. SYST. DYNAMIQUES;110;MER;1645
BA;MEC3310;01;3,00;125;15;B-316.1;C;H;;TLS;ELEMENTS DE CFAO;104;LUN;1245
BA;MEC3310;01;3,00;125;16;B-316.1;C;H;;TLS;ELEMENTS DE CFAO;104;LUN;1345
BA;MEC3310;01;3,00;125;17;B-316.1;C;H;;TLS;ELEMENTS DE CFAO;104;LUN;1445
BA;MEC3310;01;3,00;54;31;C-539.2;L;H;;TLS;ELEMENTS DE CFAO;52;MER;0830
BA;MEC3310;01;3,00;54;32;C-539.2;L;H;;TLS;ELEMENTS DE CFAO;52;MER;0930
BA;MEC3310;01;3,00;54;33;C-539.2;L;H;;TLS;ELEMENTS DE CFAO;52;MER;1030
BA;MEC3310;02;3,00;54;27;C-539.2;L;H;;TLS;ELEMENTS DE CFAO;52;MAR;1445
BA;MEC3310;02;3,00;54;28;C-539.2;L;H;;TLS;ELEMENTS DE CFAO;52;MAR;1545
BA;MEC3310;02;3,00;54;29;C-539.2;L;H;;TLS;ELEMENTS DE CFAO;52;MAR;1645
BA;MEC3320;01;2,00;186;31;A-416;C;A;;T;PLASTIQUES ELASTOM. ET COMPOS.;135;MER;0830
BA;MEC3320;01;2,00;186;32;A-416;C;A;;T;PLASTIQUES ELASTOM. ET COMPOS.;135;MER;0930
BA;MEC3320;01;2,00;186;33;A-416;C;A;;T;PLASTIQUES ELASTOM. ET COMPOS.;135;MER;1030
BA;MEC3330;01;3,00;88;11;B-600.4;C;H;;TLS;TRANSMISSION DE PUISSANCE MEC.;80;LUN;0830
BA;MEC3330;01;3,00;88;12;B-600.4;C;H;;TLS;TRANSMISSION DE PUISSANCE MEC.;80;LUN;0930
BA;MEC3330;01;3,00;88;13;B-600.4;C;H;;TLS;TRANSMISSION DE PUISSANCE MEC.;80;LUN;1030
BA;MEC3330;01;3,00;55;46;A-608;L;H;;TLS;TRANSMISSION DE PUISSANCE MEC.;40;JEU;1345
BA;MEC3330;01;3,00;55;47;A-608;L;H;;TLS;TRANSMISSION DE PUISSANCE MEC.;40;JEU;1445
BA;MEC3330;02;3,00;50;48;C-624;L;H;;TLS;TRANSMISSION DE PUISSANCE MEC.;40;JEU;1545
BA;MEC3330;02;3,00;50;49;C-624;L;H;;TLS;TRANSMISSION DE PUISSANCE MEC.;40;JEU;1645
BA;MEC3340;01;3,00;80;38;B-512;C;H;;TL;REINGENIERIE DE SYST. MECAN.;50;MER;1545
BA;MEC3340;01;3,00;80;39;B-512;C;H;;TL;REINGENIERIE DE SYST. MECAN.;50;MER;1645
BA;MEC3340;01;3,00;80;3A;B-512;L;H;;TL;REINGENIERIE DE SYST. MECAN.;50;MER;1745
BA;MEC3340;01;3,00;80;3B;B-512;L;H;;TL;REINGENIERIE DE SYST. MECAN.;50;MER;1845
BA;MEC3400;01;3,00;90;18;B-600.3;C;H;;TLS;ELEM. FINIS MECAN. DU SOLIDE;70;LUN;1545
BA;MEC3400;01;3,00;90;19;B-600.3;C;H;;TLS;ELEM. FINIS MECAN. DU SOLIDE;70;LUN;1645
BA;MEC3400;01;3,00;80;22;B-512;C;H;;TLS;ELEM. FINIS MECAN. DU SOLIDE;70;MAR;0930
BA;MEC3400;01;3,00;80;23;B-512;C;H;;TLS;ELEM. FINIS MECAN. DU SOLIDE;70;MAR;1030
BA;MEC3400;01;3,00;40;52;C-229.1;L;H;;TLS;ELEM. FINIS MECAN. DU SOLIDE;35;VEN;0930
BA;MEC3400;01;3,00;40;53;C-229.1;L;H;;TLS;ELEM. FINIS MECAN. DU SOLIDE;35;VEN;1030
BA;MEC3400;02;3,00;40;42;C-229.1;L;H;;TLS;ELEM. FINIS MECAN. DU SOLIDE;35;JEU;0930
BA;MEC3400;02;3,00;40;43;C-229.1;L;H;;TLS;ELEM. FINIS MECAN. DU SOLIDE;35;JEU;1030
BA;MEC3500;01;4,00;63;48;A-621;C;H;;TLS;FABRICATION ET METAUX;56;JEU;1545
BA;MEC3500;01;4,00;63;49;A-621;C;H;;TLS;FABRICATION ET METAUX;56;JEU;1645
BA;MEC3500;01;4,00;56;51;A-522;C;H;;TLS;FABRICATION ET METAUX;56;VEN;0830
BA;MEC3500;01;4,00;56;52;A-522;C;H;;TLS;FABRICATION ET METAUX;56;VEN;0930
BA;MEC3500;01;4,00;56;53;A-522;C;H;;TLS;FABRICATION ET METAUX;56;VEN;1030
BA;MEC3500;01;4,00;50;11;C-129;L;H;;TLS;FABRICATION ET METAUX;48;LUN;0830
BA;MEC3500;01;4,00;50;12;C-129;L;H;;TLS;FABRICATION ET METAUX;48;LUN;0930
BA;MEC3500;01;4,00;50;13;C-129;L;H;;TLS;FABRICATION ET METAUX;48;LUN;1030
BA;MEC3500;01;4,00;50;14;C-129;L;H;;TLS;FABRICATION ET METAUX;48;LUN;1130
BA;MEC3500;02;4,00;66;18;B-411;C;H;;TLS;FABRICATION ET METAUX;56;LUN;1545
BA;MEC3500;02;4,00;66;19;B-411;C;H;;TLS;FABRICATION ET METAUX;56;LUN;1645
BA;MEC3500;02;4,00;55;51;A-608;C;H;;TLS;FABRICATION ET METAUX;56;VEN;0830
BA;MEC3500;02;4,00;55;52;A-608;C;H;;TLS;FABRICATION ET METAUX;56;VEN;0930
BA;MEC3500;02;4,00;55;53;A-608;C;H;;TLS;FABRICATION ET METAUX;56;VEN;1030
BA;MEC3500;02;4,00;50;41;C-129;L;H;;TLS;FABRICATION ET METAUX;43;JEU;0830
BA;MEC3500;02;4,00;50;42;C-129;L;H;;TLS;FABRICATION ET METAUX;43;JEU;0930
BA;MEC3500;02;4,00;50;43;C-129;L;H;;TLS;FABRICATION ET METAUX;43;JEU;1030
BA;MEC3500;02;4,00;50;44;C-129;L;H;;TLS;FABRICATION ET METAUX;43;JEU;1130
BA;MEC3500;03;4,00;50;21;C-129;L;H;;TLS;FABRICATION ET METAUX;48;MAR;0830
BA;MEC3500;03;4,00;50;22;C-129;L;H;;TLS;FABRICATION ET METAUX;48;MAR;0930
BA;MEC3500;03;4,00;50;23;C-129;L;H;;TLS;FABRICATION ET METAUX;48;MAR;1030
BA;MEC3500;03;4,00;50;24;C-129;L;H;;TLS;FABRICATION ET METAUX;48;MAR;1130
BA;MEC4100;01;3,00;102;35;B-418;C;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;MER;1245
BA;MEC4100;01;3,00;102;36;B-418;C;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;MER;1345
BA;MEC4100;01;3,00;44;42;B-621;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;JEU;0930
BA;MEC4100;01;3,00;44;43;B-621;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;JEU;1030
BA;MEC4100;01;3,00;44;44;B-621;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;JEU;1130
BA;MEC4100;02;3,00;51;55;A-503;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;VEN;1245
BA;MEC4100;02;3,00;51;56;A-503;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;VEN;1345
BA;MEC4100;02;3,00;51;57;A-503;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;VEN;1445
BA;MEC4110;01;2,00;102;35;B-418;C;H;;TLS;LABORATOIRES GENIE MECANIQUE;88;MER;1245
BA;MEC4110;01;2,00;102;36;B-418;C;H;;TLS;LABORATOIRES GENIE MECANIQUE;88;MER;1345
BA;MEC4110;01;2,00;44;42;B-621;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;JEU;0930
BA;MEC4110;01;2,00;44;43;B-621;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;JEU;1030
BA;MEC4110;01;2,00;44;44;B-621;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;JEU;1130
BA;MEC4110;02;2,00;51;55;A-503;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;VEN;1245
BA;MEC4110;02;2,00;51;56;A-503;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;VEN;1345
BA;MEC4110;02;2,00;51;57;A-503;L;H;;TLS;LABORATOIRES GENIE MECANIQUE;55;VEN;1445
BA;MEC4190;01;3,00;60;21;DEPT2.1;L;H;;L;PROJET DE FIN D'ETUDES;90;MAR;0830
BA;MEC4190;01;3,00;60;22;DEPT2.1;L;H;;L;PROJET DE FIN D'ETUDES;90;MAR;0930
BA;MEC4191;01;3,00;60;15;DEPT2.1;L;H;;L;PROJ. SPEC. GENIE MECANIQUE;15;LUN;1245
BA;MEC4191;01;3,00;60;16;DEPT2.1;L;H;;L;PROJ. SPEC. GENIE MECANIQUE;15;LUN;1345
BA;MEC4230;01;3,00;60;18;B-304;C;H;;TL;COMBUSTION ET POLLUT. ATMOSPH.;60;LUN;1545
BA;MEC4230;01;3,00;60;19;B-304;C;H;;TL;COMBUSTION ET POLLUT. ATMOSPH.;60;LUN;1645
BA;MEC4230;01;3,00;66;28;B-411;C;H;;TL;COMBUSTION ET POLLUT. ATMOSPH.;60;MAR;1545
BA;MEC4230;01;3,00;66;29;B-411;C;H;;TL;COMBUSTION ET POLLUT. ATMOSPH.;60;MAR;1645
BA;MEC4230;01;3,00;64;37;A-604;L;H;;TL;COMBUSTION ET POLLUT. ATMOSPH.;60;MER;1445
BA;MEC4240;01;3,00;50;26;C-624;C;H;;TL;ELEM. DE MECAN. DU BATIMENT;50;MAR;1345
BA;MEC4240;01;3,00;50;27;C-624;C;H;;TL;ELEM. DE MECAN. DU BATIMENT;50;MAR;1445
BA;MEC4240;01;3,00;51;46;A-503;C;H;;TL;ELEM. DE MECAN. DU BATIMENT;50;JEU;1345
BA;MEC4240;01;3,00;51;47;A-503;C;H;;TL;ELEM. DE MECAN. DU BATIMENT;50;JEU;1445
BA;MEC4240;01;3,00;58;18;B-511;L;H;;TL;ELEM. DE MECAN. DU BATIMENT;50;LUN;1545
BA;MEC4270;01;3,00;70;11;A-622;C;A;;T;TURBOMACHINES;70;LUN;0830
BA;MEC4270;01;3,00;70;12;A-622;C;A;;T;TURBOMACHINES;70;LUN;0930
BA;MEC4270;01;3,00;73;47;B-600.6;C;A;;T;TURBOMACHINES;70;JEU;1445
BA;MEC4270;01;3,00;73;48;B-600.6;C;A;;T;TURBOMACHINES;70;JEU;1545
BA;MEC4330;01;3,00;63;51;B-505;C;H;;TL;MATERIAUX COMPOSITES;60;VEN;0830
BA;MEC4330;01;3,00;63;52;B-505;C;H;;TL;MATERIAUX COMPOSITES;60;VEN;0930
BA;MEC4330;01;3,00;63;53;B-505;C;H;;TL;MATERIAUX COMPOSITES;60;VEN;1030
BA;MEC4330;01;3,00;84;21;A-210;L;H;;TL;MATERIAUX COMPOSITES;60;MAR;0830
BA;MEC4330;01;3,00;84;22;A-210;L;H;;TL;MATERIAUX COMPOSITES;60;MAR;0930
BA;MEC4340;01;6,00;40;21;C-565;L;H;;L;PROJET DE PROTOTYPAGE VIRTUEL;30;MAR;0830
BA;MEC4340;01;6,00;40;22;C-565;L;H;;L;PROJET DE PROTOTYPAGE VIRTUEL;30;MAR;0930
BA;MEC4340;01;6,00;40;23;C-565;L;H;;L;PROJET DE PROTOTYPAGE VIRTUEL;30;MAR;1030
BA;MEC4410;01;3,00;50;32;C-630;C;H;;TL;MEC. ET DYNAMIQUE DES MACHINES;30;MER;0930
BA;MEC4410;01;3,00;50;33;C-630;C;H;;TL;MEC. ET DYNAMIQUE DES MACHINES;30;MER;1030
BA;MEC4410;01;3,00;50;34;C-630;C;H;;TL;MEC. ET DYNAMIQUE DES MACHINES;30;MER;1130
BA;MEC4410;01;3,00;44;280;C-539.4;L;H;;TL;MEC. ET DYNAMIQUE DES MACHINES;30;MAR;1500
BA;MEC4410;01;3,00;44;290;C-539.4;L;H;;TL;MEC. ET DYNAMIQUE DES MACHINES;30;MAR;1600
BA;MEC4410;01;3,00;44;2A0;C-539.4;L;H;;TL;MEC. ET DYNAMIQUE DES MACHINES;30;MAR;1700
BA;MEC4500;01;3,00;57;37;A-404;C;H;;TLS;CONTROLE DIMENSIONNEL;20;MER;1445
BA;MEC4500;01;3,00;57;38;A-404;C;H;;TLS;CONTROLE DIMENSIONNEL;20;MER;1545
BA;MEC4500;01;3,00;57;39;A-404;C;H;;TLS;CONTROLE DIMENSIONNEL;20;MER;1645
BA;MEC4500;01;3,00;12;17;A-499;L;H;;TLS;CONTROLE DIMENSIONNEL;18;LUN;1445
BA;MEC4500;01;3,00;12;18;A-499;L;H;;TLS;CONTROLE DIMENSIONNEL;18;LUN;1545
BA;MEC4500;01;3,00;12;19;A-499;L;H;;TLS;CONTROLE DIMENSIONNEL;18;LUN;1645
BA;MEC4500;02;3,00;12;27;A-499;L;H;;TLS;CONTROLE DIMENSIONNEL;18;MAR;1445
BA;MEC4500;02;3,00;12;28;A-499;L;H;;TLS;CONTROLE DIMENSIONNEL;18;MAR;1545
BA;MEC4500;02;3,00;12;29;A-499;L;H;;TLS;CONTROLE DIMENSIONNEL;18;MAR;1645
BA;MEC4540;01;3,00;64;27;B-506;C;B;;TL;MECATRONIQUE ET ROBOTIQUE;35;MAR;1445
BA;MEC4540;01;3,00;64;28;B-506;C;B;;TL;MECATRONIQUE ET ROBOTIQUE;35;MAR;1545
BA;MEC4540;01;3,00;64;29;B-506;C;B;;TL;MECATRONIQUE ET ROBOTIQUE;35;MAR;1645
BA;MEC4540;01;3,00;30;11;B-446;L;B;I;TL;MECATRONIQUE ET ROBOTIQUE;35;LUN;0830
BA;MEC4540;01;3,00;30;12;B-446;L;B;I;TL;MECATRONIQUE ET ROBOTIQUE;35;LUN;0930
BA;MEC4540;01;3,00;30;13;B-446;L;B;I;TL;MECATRONIQUE ET ROBOTIQUE;35;LUN;1030
BA;MIN1101;01;3,00;50;18;C-624;C;H;;TL;INTROD.EXPLOITATION MINES;20;LUN;1545
BA;MIN1101;01;3,00;50;19;C-624;C;H;;TL;INTROD.EXPLOITATION MINES;20;LUN;1645
BA;MIN1101;01;3,00;58;41;B-511;L;H;;TL;INTROD.EXPLOITATION MINES;20;JEU;0830
BA;MIN1101;01;3,00;58;42;B-511;L;H;;TL;INTROD.EXPLOITATION MINES;20;JEU;0930
BA;MIN1101;01;3,00;58;43;B-511;L;H;;TL;INTROD.EXPLOITATION MINES;20;JEU;1030
BA;MIN1991;01;1,00;60;5A;DEPT6.1;C;A;;T;STAGE INDUSTRIEL I;5;VEN;1745
BA;MIN2992;01;2,00;60;5A;DEPT6.1;C;A;;T;STAGE INDUSTRIEL II;5;VEN;1745
BA;MIN3210;01;3,00;36;31;B-637;C;H;;TL;MECAN.ROCHES  CONTR. TERRAIN;20;MER;0830
BA;MIN3210;01;3,00;36;32;B-637;C;H;;TL;MECAN.ROCHES  CONTR. TERRAIN;20;MER;0930
BA;MIN3210;01;3,00;36;33;B-637;C;H;;TL;MECAN.ROCHES  CONTR. TERRAIN;20;MER;1030
BA;MIN3210;01;3,00;54;46;A-533;L;H;;TL;MECAN.ROCHES  CONTR. TERRAIN;20;JEU;1345
BA;MIN3210;01;3,00;54;47;A-533;L;H;;TL;MECAN.ROCHES  CONTR. TERRAIN;20;JEU;1445
BA;MIN3210;01;3,00;54;48;A-533;L;H;;TL;MECAN.ROCHES  CONTR. TERRAIN;20;JEU;1545
BA;MIN3311;01;3,00;51;51;A-503;C;H;;TL;GEOTECHNIQUE MINIERE;15;VEN;0830
BA;MIN3311;01;3,00;51;52;A-503;C;H;;TL;GEOTECHNIQUE MINIERE;15;VEN;0930
BA;MIN3311;01;3,00;51;53;A-503;C;H;;TL;GEOTECHNIQUE MINIERE;15;VEN;1030
BA;MIN3311;01;3,00;55;25;A-526;L;H;;TL;GEOTECHNIQUE MINIERE;15;MAR;1245
BA;MIN3311;01;3,00;55;26;A-526;L;H;;TL;GEOTECHNIQUE MINIERE;15;MAR;1345
BA;MIN3311;01;3,00;55;27;A-526;L;H;;TL;GEOTECHNIQUE MINIERE;15;MAR;1445
BA;MIN3408;01;3,00;56;41;A-609;C;H;;TL;CAO ET INFORM.POUR MINES;15;JEU;0830
BA;MIN3408;01;3,00;56;42;A-609;C;H;;TL;CAO ET INFORM.POUR MINES;15;JEU;0930
BA;MIN3408;01;3,00;44;55;C-539.4;L;H;;TL;CAO ET INFORM.POUR MINES;15;VEN;1245
BA;MIN3408;01;3,00;44;56;C-539.4;L;H;;TL;CAO ET INFORM.POUR MINES;15;VEN;1345
BA;MIN3408;01;3,00;44;57;C-539.4;L;H;;TL;CAO ET INFORM.POUR MINES;15;VEN;1445
BA;MIN3509;01;3,00;45;12;B-620.1;C;H;;TL;RECHERCHE OPERAT. MINIERE I;15;LUN;0930
BA;MIN3509;01;3,00;45;13;B-620.1;C;H;;TL;RECHERCHE OPERAT. MINIERE I;15;LUN;1030
BA;MIN3509;01;3,00;69;44;B-620.2;C;H;;TL;RECHERCHE OPERAT. MINIERE I;15;JEU;1130
BA;MIN3509;01;3,00;44;21;C-539.4;L;H;;TL;RECHERCHE OPERAT. MINIERE I;15;MAR;0830
BA;MIN3509;01;3,00;44;22;C-539.4;L;H;;TL;RECHERCHE OPERAT. MINIERE I;15;MAR;0930
BA;MIN3509;01;3,00;44;23;C-539.4;L;H;;TL;RECHERCHE OPERAT. MINIERE I;15;MAR;1030
BA;MIN3993;01;2,00;60;5A;DEPT6.1;C;A;;T;STAGE INDUSTRIEL III;5;VEN;1745
BA;MIN4919;01;3,00;60;28;DEPT6.1;L;H;;L;PROJET DE FIN D'ETUDES;5;MAR;1545
BA;MIN4919;01;3,00;60;29;DEPT6.1;L;H;;L;PROJET DE FIN D'ETUDES;5;MAR;1645
BA;MIN4994;01;2,00;60;5A;DEPT6.1;C;A;;T;STAGE INDUSTRIEL IV;15;VEN;1745
BA;MTH0102;01;3,00;84;29;B-415;C;H;;TL;ALGEBRE VECTORIELLE;70;MAR;1645
BA;MTH0102;01;3,00;94;38;A-616;C;H;;TL;ALGEBRE VECTORIELLE;70;MER;1545
BA;MTH0102;01;3,00;94;39;A-616;C;H;;TL;ALGEBRE VECTORIELLE;70;MER;1645
BA;MTH0102;01;3,00;73;13;B-600.6;L;H;;TL;ALGEBRE VECTORIELLE;70;LUN;1030
BA;MTH0102;01;3,00;73;14;B-600.6;L;H;;TL;ALGEBRE VECTORIELLE;70;LUN;1130
BA;MTH0102;02;3,00;71;23;B-405;C;H;;TL;ALGEBRE VECTORIELLE;70;MAR;1030
BA;MTH0102;02;3,00;94;36;A-616;C;H;;TL;ALGEBRE VECTORIELLE;70;MER;1345
BA;MTH0102;02;3,00;94;37;A-616;C;H;;TL;ALGEBRE VECTORIELLE;70;MER;1445
BA;MTH0102;02;3,00;84;13;B-415;L;H;;TL;ALGEBRE VECTORIELLE;70;LUN;1030
BA;MTH0102;02;3,00;84;14;B-415;L;H;;TL;ALGEBRE VECTORIELLE;70;LUN;1130
BA;MTH0103;01;3,00;73;33;B-600.6;C;H;;TL;CALCUL INTEGRAL;70;MER;1030
BA;MTH0103;01;3,00;73;34;B-600.6;C;H;;TL;CALCUL INTEGRAL;70;MER;1130
BA;MTH0103;01;3,00;84;55;A-210;C;H;;TL;CALCUL INTEGRAL;70;VEN;1245
BA;MTH0103;01;3,00;71;18;B-405;L;H;;TL;CALCUL INTEGRAL;70;LUN;1545
BA;MTH0103;01;3,00;71;19;B-405;L;H;;TL;CALCUL INTEGRAL;70;LUN;1645
BA;MTH0103;02;3,00;77;18;A-410;C;H;;TL;CALCUL INTEGRAL;70;LUN;1545
BA;MTH0103;02;3,00;77;19;A-410;C;H;;TL;CALCUL INTEGRAL;70;LUN;1645
BA;MTH0103;02;3,00;75;25;A-532;C;H;;TL;CALCUL INTEGRAL;70;MAR;1245
BA;MTH0103;02;3,00;84;38;B-415;L;H;;TL;CALCUL INTEGRAL;70;MER;1545
BA;MTH0103;02;3,00;84;39;B-415;L;H;;TL;CALCUL INTEGRAL;70;MER;1645
BA;MTH2110;01;2,00;44;16;B-621;C;A;;T;METH. MATH. DE LA PHYSIQUE I;42;LUN;1345
BA;MTH2110;01;2,00;44;17;B-621;C;A;;T;METH. MATH. DE LA PHYSIQUE I;42;LUN;1445
BA;MTH2110;01;2,00;44;18;B-621;C;A;;T;METH. MATH. DE LA PHYSIQUE I;42;LUN;1545
BA;MTH2120;01;3,00;70;37;A-622;C;H;;TL;ANALYSE APPLIQUEE;70;MER;1445
BA;MTH2120;01;3,00;70;38;A-622;C;H;;TL;ANALYSE APPLIQUEE;70;MER;1545
BA;MTH2120;01;3,00;70;39;A-622;C;H;;TL;ANALYSE APPLIQUEE;70;MER;1645
BA;MTH2120;01;3,00;75;43;A-532;L;H;;TL;ANALYSE APPLIQUEE;70;JEU;1030
BA;MTH2120;01;3,00;75;44;A-532;L;H;;TL;ANALYSE APPLIQUEE;70;JEU;1130
BA;MTH2120;02;3,00;70;25;A-622;C;H;;TL;ANALYSE APPLIQUEE;70;MAR;1245
BA;MTH2120;02;3,00;70;26;A-622;C;H;;TL;ANALYSE APPLIQUEE;70;MAR;1345
BA;MTH2120;02;3,00;70;27;A-622;C;H;;TL;ANALYSE APPLIQUEE;70;MAR;1445
BA;MTH2120;02;3,00;70;43;A-622;L;H;;TL;ANALYSE APPLIQUEE;70;JEU;1030
BA;MTH2120;02;3,00;70;44;A-622;L;H;;TL;ANALYSE APPLIQUEE;70;JEU;1130
BA;MTH2210;01;3,00;66;26;B-411;C;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;61;MAR;1345
BA;MTH2210;01;3,00;66;27;B-411;C;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;61;MAR;1445
BA;MTH2210;01;3,00;84;34;A-210;C;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;61;MER;1130
BA;MTH2210;01;3,00;58;13;C-525;L;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;61;LUN;1030
BA;MTH2210;01;3,00;58;14;C-525;L;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;61;LUN;1130
BA;MTH2210;02;3,00;64;31;A-604;C;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;60;MER;0830
BA;MTH2210;02;3,00;64;32;A-604;C;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;60;MER;0930
BA;MTH2210;02;3,00;66;59;B-411;C;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;60;VEN;1645
BA;MTH2210;02;3,00;58;48;C-525;L;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;60;JEU;1545
BA;MTH2210;02;3,00;58;49;C-525;L;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;60;JEU;1645
BA;MTH2210;03;3,00;70;13;A-622;C;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;61;LUN;1030
BA;MTH2210;03;3,00;70;14;A-622;C;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;61;LUN;1130
BA;MTH2210;03;3,00;84;39;A-210;C;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;61;MER;1645
BA;MTH2210;03;3,00;62;58;C-539.6;L;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;61;VEN;1545
BA;MTH2210;03;3,00;62;59;C-539.6;L;H;;TL;CALCUL SCIENTIFIQUE POUR ING.;61;VEN;1645
